Time [s];Position [°];Current [A];Voltage [V];;;;;;
0,622;190,195;0,000;0,000;;;;;;
0,623;190,195;0,000;0,000;;;;;;
0,624;190,195;0,000;0,000;;;;;;
0,625;190,283;0,000;0,004;;;;;;
0,626;190,283;0,000;0,004;;;;;;
0,627;190,195;0,000;0,004;;;;;;
0,628;190,195;0,000;0,004;;;;;;
0,629;190,283;0,000;0,000;;;;;;
0,63;190,283;0,000;0,000;;;;;;
0,631;190,283;0,000;0,000;;;;;;
0,632;190,283;0,000;0,000;;;;;;
0,633;190,195;0,000;0,000;;;;;;
0,634;190,195;0,000;0,000;;;;;;
0,635;190,195;0,000;0,000;;;;;;
0,636;190,195;0,000;0,000;;;;;;
0,637;190,283;0,000;0,004;;;;;;
0,638;190,283;0,000;0,004;;;;;;
0,639;190,195;0,000;0,000;;;;;;
0,64;190,195;0,000;0,000;;;;;;
0,641;190,195;0,000;0,004;;;;;;
0,642;190,195;0,000;0,004;;;;;;
0,643;190,195;0,000;-0,004;;;;;;
0,644;190,195;0,000;-0,004;;;;;;
0,645;190,195;0,000;0,000;;;;;;
0,646;190,195;0,000;0,000;;;;;;
0,647;190,195;0,000;-0,004;;;;;;
0,648;190,195;0,000;-0,004;;;;;;
0,649;190,195;0,000;0,000;;;;;;
0,65;190,195;0,000;0,000;;;;;;
0,651;190,283;0,000;0,000;;;;;;
0,652;190,283;0,000;0,000;;;;;;
0,653;190,195;0,000;0,000;;;;;;
0,654;190,195;0,000;0,000;;;;;;
0,655;190,283;0,000;0,004;;;;;;
0,656;190,283;0,000;0,004;;;;;;
0,657;190,195;0,000;-0,004;;;;;;
0,658;190,195;0,000;-0,004;;;;;;
0,659;190,283;0,000;0,004;;;;;;
0,66;190,283;0,000;0,004;;;;;;
0,661;190,283;0,000;0,000;;;;;;
0,662;190,283;0,000;0,000;;;;;;
0,663;190,283;0,000;-0,004;;;;;;
0,664;190,283;0,000;-0,004;;;;;;
0,665;190,283;0,000;0,004;;;;;;
0,666;190,283;0,000;0,004;;;;;;
0,667;190,283;0,000;0,004;;;;;;
0,668;190,283;0,000;0,004;;;;;;
0,669;190,283;0,000;0,008;;;;;;
0,67;190,283;0,000;0,008;;;;;;
0,671;190,195;0,000;0,000;;;;;;
0,672;190,195;0,000;0,000;;;;;;
0,673;190,195;0,000;0,000;;;;;;
0,674;190,195;0,000;0,000;;;;;;
0,675;190,195;0,000;0,000;;;;;;
0,676;190,195;0,000;0,000;;;;;;
0,677;190,283;0,000;-0,004;;;;;;
0,678;190,283;0,000;-0,004;;;;;;
0,679;190,283;0,000;0,000;;;;;;
0,68;190,283;0,000;0,000;;;;;;
0,681;190,283;0,000;0,004;;;;;;
0,682;190,283;0,000;0,004;;;;;;
0,683;190,283;0,000;0,004;;;;;;
0,684;190,283;0,000;0,004;;;;;;
0,685;190,283;0,000;0,000;;;;;;
0,686;190,283;0,000;0,000;;;;;;
0,687;190,283;0,000;0,000;;;;;;
0,688;190,283;0,000;0,000;;;;;;
0,689;190,283;0,000;-0,004;;;;;;
0,69;190,283;0,000;-0,004;;;;;;
0,691;190,195;0,000;-0,004;;;;;;
0,692;190,195;0,000;-0,004;;;;;;
0,693;190,195;0,000;0,004;;;;;;
0,694;190,195;0,000;0,004;;;;;;
0,695;190,195;0,000;0,004;;;;;;
0,696;190,195;0,000;0,004;;;;;;
0,697;190,195;0,000;0,000;;;;;;
0,698;190,195;0,000;0,000;;;;;;
0,699;190,195;0,000;0,000;;;;;;
0,7;190,195;0,000;0,000;;;;;;
0,701;190,195;0,000;-0,004;;;;;;
0,702;190,195;0,000;-0,004;;;;;;
0,703;190,195;0,000;0,000;;;;;;
0,704;190,195;0,000;0,000;;;;;;
0,705;190,283;0,000;-0,004;;;;;;
0,706;190,283;0,000;-0,004;;;;;;
0,707;190,283;0,000;-0,004;;;;;;
0,708;190,283;0,000;-0,004;;;;;;
0,709;190,283;0,000;0,000;;;;;;
0,71;190,283;0,000;0,000;;;;;;
0,711;190,283;0,000;0,004;;;;;;
0,712;190,283;0,000;0,004;;;;;;
0,713;190,283;0,000;0,000;;;;;;
0,714;190,283;0,000;0,000;;;;;;
0,715;190,283;0,000;0,000;;;;;;
0,716;190,283;0,000;0,000;;;;;;
0,717;190,283;0,000;0,004;;;;;;
0,718;190,283;0,000;0,004;;;;;;
0,719;190,283;0,000;0,000;;;;;;
0,72;190,283;0,000;0,000;;;;;;
0,721;190,283;0,000;-0,004;;;;;;
0,722;190,283;0,000;-0,004;;;;;;
0,723;190,195;0,000;0,000;;;;;;
0,724;190,195;0,000;0,000;;;;;;
0,725;190,283;0,000;0,000;;;;;;
0,726;190,283;0,000;0,000;;;;;;
0,727;190,195;0,000;-0,004;;;;;;
0,728;190,195;0,000;-0,004;;;;;;
0,729;190,195;0,000;0,004;;;;;;
0,73;190,195;0,000;0,004;;;;;;
0,731;190,195;0,000;0,000;;;;;;
0,732;190,195;0,000;0,000;;;;;;
0,733;190,195;0,000;-0,004;;;;;;
0,734;190,195;0,000;-0,004;;;;;;
0,735;190,195;0,000;0,004;;;;;;
0,736;190,195;0,000;0,004;;;;;;
0,737;190,195;0,000;-0,004;;;;;;
0,738;190,195;0,000;-0,004;;;;;;
0,739;190,283;0,000;0,004;;;;;;
0,74;190,283;0,000;0,004;;;;;;
0,741;190,195;0,000;-0,004;;;;;;
0,742;190,195;0,000;-0,004;;;;;;
0,743;190,195;0,000;0,000;;;;;;
0,744;190,195;0,000;0,000;;;;;;
0,745;190,283;0,000;0,000;;;;;;
0,746;190,283;0,000;0,000;;;;;;
0,747;190,195;0,000;0,004;;;;;;
0,748;190,195;0,000;0,004;;;;;;
0,749;190,195;0,000;0,000;;;;;;
0,75;190,195;0,000;0,000;;;;;;
0,751;190,195;0,000;-0,004;;;;;;
0,752;190,195;0,000;-0,004;;;;;;
0,753;190,195;0,000;0,004;;;;;;
0,754;190,195;0,000;0,004;;;;;;
0,755;190,195;0,000;0,004;;;;;;
0,756;190,195;0,000;0,004;;;;;;
0,757;190,283;0,000;0,008;;;;;;
0,758;190,283;0,000;0,008;;;;;;
0,759;190,283;0,000;0,000;;;;;;
0,76;190,283;0,000;0,000;;;;;;
0,761;190,283;0,000;0,000;;;;;;
0,762;190,283;0,000;0,000;;;;;;
0,763;190,283;0,000;0,000;;;;;;
0,764;190,283;0,000;0,000;;;;;;
0,765;190,283;0,000;0,000;;;;;;
0,766;190,283;0,000;0,000;;;;;;
0,767;190,283;0,000;0,000;;;;;;
0,768;190,283;0,000;0,000;;;;;;
0,769;190,283;0,000;0,000;;;;;;
0,77;190,283;0,000;0,000;;;;;;
0,771;190,283;0,000;0,004;;;;;;
0,772;190,283;0,000;0,004;;;;;;
0,773;190,283;0,000;0,004;;;;;;
0,774;190,283;0,000;0,004;;;;;;
0,775;190,283;0,000;-0,004;;;;;;
0,776;190,283;0,000;-0,004;;;;;;
0,777;190,283;0,000;0,000;;;;;;
0,778;190,283;0,000;0,000;;;;;;
0,779;190,195;0,000;0,004;;;;;;
0,78;190,195;0,000;0,004;;;;;;
0,781;190,195;0,000;0,000;;;;;;
0,782;190,195;0,000;0,000;;;;;;
0,783;190,195;0,000;0,004;;;;;;
0,784;190,195;0,000;0,004;;;;;;
0,785;190,283;0,000;0,000;;;;;;
0,786;190,283;0,000;0,000;;;;;;
0,787;190,283;0,000;0,000;;;;;;
0,788;190,283;0,000;0,000;;;;;;
0,789;190,283;0,000;-0,004;;;;;;
0,79;190,283;0,000;-0,004;;;;;;
0,791;190,283;0,000;0,000;;;;;;
0,792;190,283;0,000;0,000;;;;;;
0,793;190,195;0,000;0,000;;;;;;
0,794;190,195;0,000;0,000;;;;;;
0,795;190,195;0,000;0,000;;;;;;
0,796;190,195;0,000;0,000;;;;;;
0,797;190,195;0,000;0,004;;;;;;
0,798;190,195;0,000;0,004;;;;;;
0,799;190,283;0,000;0,000;;;;;;
0,8;190,283;0,000;0,000;;;;;;
0,801;190,195;0,000;-0,004;;;;;;
0,802;190,195;0,000;-0,004;;;;;;
0,803;190,195;0,000;0,000;;;;;;
0,804;190,195;0,000;0,000;;;;;;
0,805;190,283;0,000;0,000;;;;;;
0,806;190,283;0,000;0,000;;;;;;
0,807;190,195;0,000;0,000;;;;;;
0,808;190,195;0,000;0,000;;;;;;
0,809;190,283;0,000;0,004;;;;;;
0,81;190,283;0,000;0,004;;;;;;
0,811;190,283;0,000;-0,004;;;;;;
0,812;190,283;0,000;-0,004;;;;;;
0,813;190,283;0,000;0,000;;;;;;
0,814;190,283;0,000;0,000;;;;;;
0,815;190,283;0,000;0,004;;;;;;
0,816;190,283;0,000;0,004;;;;;;
0,817;190,283;0,000;0,000;;;;;;
0,818;190,283;0,000;0,000;;;;;;
0,819;190,283;0,000;0,000;;;;;;
0,82;190,283;0,000;0,000;;;;;;
0,821;190,283;0,000;0,000;;;;;;
0,822;190,283;0,000;0,000;;;;;;
0,823;190,283;0,000;0,000;;;;;;
0,824;190,283;0,000;0,000;;;;;;
0,825;190,195;0,000;0,000;;;;;;
0,826;190,195;0,000;0,000;;;;;;
0,827;190,283;0,000;0,000;;;;;;
0,828;190,283;0,000;0,000;;;;;;
0,829;190,283;0,000;0,000;;;;;;
0,83;190,283;0,000;0,000;;;;;;
0,831;190,195;0,000;0,000;;;;;;
0,832;190,195;0,000;0,000;;;;;;
0,833;190,283;0,000;-0,004;;;;;;
0,834;190,283;0,000;-0,004;;;;;;
0,835;190,283;0,000;0,000;;;;;;
0,836;190,283;0,000;0,000;;;;;;
0,837;190,283;0,000;0,000;;;;;;
0,838;190,283;0,000;0,000;;;;;;
0,839;190,283;0,000;0,000;;;;;;
0,84;190,283;0,000;0,000;;;;;;
0,841;190,283;0,000;0,000;;;;;;
0,842;190,283;0,000;0,000;;;;;;
0,843;190,195;0,000;-0,004;;;;;;
0,844;190,195;0,000;-0,004;;;;;;
0,845;190,283;0,000;0,000;;;;;;
0,846;190,283;0,000;0,000;;;;;;
0,847;190,283;0,000;0,000;;;;;;
0,848;190,283;0,000;0,000;;;;;;
0,849;190,195;0,000;0,000;;;;;;
0,85;190,195;0,000;0,000;;;;;;
0,851;190,283;0,000;-0,004;;;;;;
0,852;190,283;0,000;-0,004;;;;;;
0,853;190,195;0,000;0,004;;;;;;
0,854;190,195;0,000;0,004;;;;;;
0,855;190,195;0,000;0,000;;;;;;
0,856;190,195;0,000;0,000;;;;;;
0,857;190,195;0,000;0,000;;;;;;
0,858;190,195;0,000;0,000;;;;;;
0,859;190,283;0,000;-0,004;;;;;;
0,86;190,283;0,000;-0,004;;;;;;
0,861;190,283;0,000;-0,004;;;;;;
0,862;190,283;0,000;-0,004;;;;;;
0,863;190,283;0,000;0,000;;;;;;
0,864;190,283;0,000;0,000;;;;;;
0,865;190,283;0,000;0,000;;;;;;
0,866;190,283;0,000;0,000;;;;;;
0,867;190,283;0,000;0,004;;;;;;
0,868;190,283;0,000;0,004;;;;;;
0,869;190,283;0,000;0,000;;;;;;
0,87;190,283;0,000;0,000;;;;;;
0,871;190,283;0,000;0,000;;;;;;
0,872;190,283;0,000;0,000;;;;;;
0,873;190,283;0,000;0,000;;;;;;
0,874;190,283;0,000;0,000;;;;;;
0,875;190,283;0,000;0,004;;;;;;
0,876;190,283;0,000;0,004;;;;;;
0,877;190,195;0,000;0,000;;;;;;
0,878;190,195;0,000;0,000;;;;;;
0,879;190,283;0,000;0,008;;;;;;
0,88;190,283;0,000;0,008;;;;;;
0,881;190,283;0,000;0,000;;;;;;
0,882;190,283;0,000;0,000;;;;;;
0,883;190,195;0,000;0,000;;;;;;
0,884;190,195;0,000;0,000;;;;;;
0,885;190,283;0,000;0,000;;;;;;
0,886;190,283;0,000;0,000;;;;;;
0,887;190,283;0,000;-0,008;;;;;;
0,888;190,283;0,000;-0,008;;;;;;
0,889;190,283;0,000;-0,004;;;;;;
0,89;190,283;0,000;-0,004;;;;;;
0,891;190,195;0,000;0,004;;;;;;
0,892;190,195;0,000;0,004;;;;;;
0,893;190,283;0,000;0,004;;;;;;
0,894;190,283;0,000;0,004;;;;;;
0,895;190,283;0,000;0,000;;;;;;
0,896;190,283;0,000;0,000;;;;;;
0,897;190,195;0,000;0,000;;;;;;
0,898;190,195;0,000;0,000;;;;;;
0,899;190,195;0,000;0,000;;;;;;
0,9;190,195;0,000;0,000;;;;;;
0,901;190,195;0,000;0,000;;;;;;
0,902;190,195;0,000;0,000;;;;;;
0,903;190,195;0,000;0,000;;;;;;
0,904;190,195;0,000;0,000;;;;;;
0,905;190,195;0,000;-0,004;;;;;;
0,906;190,195;0,000;-0,004;;;;;;
0,907;190,283;0,000;0,004;;;;;;
0,908;190,283;0,000;0,004;;;;;;
0,909;190,283;0,000;0,004;;;;;;
0,91;190,283;0,000;0,004;;;;;;
0,911;190,283;0,000;0,000;;;;;;
0,912;190,283;0,000;0,000;;;;;;
0,913;190,283;0,000;0,000;;;;;;
0,914;190,283;0,000;0,000;;;;;;
0,915;190,283;0,000;-0,004;;;;;;
0,916;190,283;0,000;-0,004;;;;;;
0,917;190,283;0,000;-0,004;;;;;;
0,918;190,283;0,000;-0,004;;;;;;
0,919;190,283;0,000;0,000;;;;;;
0,92;190,283;0,000;0,000;;;;;;
0,921;190,283;0,000;0,004;;;;;;
0,922;190,283;0,000;0,004;;;;;;
0,923;190,283;0,000;0,000;;;;;;
0,924;190,283;0,000;0,000;;;;;;
0,925;190,283;0,000;0,000;;;;;;
0,926;190,283;0,000;0,000;;;;;;
0,927;190,283;0,000;0,000;;;;;;
0,928;190,283;0,000;0,000;;;;;;
0,929;190,195;0,000;0,000;;;;;;
0,93;190,195;0,000;0,000;;;;;;
0,931;190,195;0,000;0,000;;;;;;
0,932;190,195;0,000;0,000;;;;;;
0,933;190,283;0,000;-0,004;;;;;;
0,934;190,283;0,000;-0,004;;;;;;
0,935;190,283;0,000;0,008;;;;;;
0,936;190,283;0,000;0,008;;;;;;
0,937;190,283;0,000;0,000;;;;;;
0,938;190,283;0,000;0,000;;;;;;
0,939;190,283;0,000;0,004;;;;;;
0,94;190,283;0,000;0,004;;;;;;
0,941;190,283;0,000;-0,004;;;;;;
0,942;190,283;0,000;-0,004;;;;;;
0,943;190,283;0,000;0,000;;;;;;
0,944;190,283;0,000;0,000;;;;;;
0,945;190,283;0,000;0,000;;;;;;
0,946;190,283;0,000;0,000;;;;;;
0,947;190,283;0,000;0,000;;;;;;
0,948;190,283;0,000;0,000;;;;;;
0,949;190,195;0,000;0,000;;;;;;
0,95;190,195;0,000;0,000;;;;;;
0,951;190,195;0,000;0,000;;;;;;
0,952;190,195;0,000;0,000;;;;;;
0,953;190,195;0,000;0,004;;;;;;
0,954;190,195;0,000;0,004;;;;;;
0,955;190,195;0,000;0,004;;;;;;
0,956;190,195;0,000;0,004;;;;;;
0,957;190,195;0,000;0,004;;;;;;
0,958;190,195;0,000;0,004;;;;;;
0,959;190,195;0,000;0,000;;;;;;
0,96;190,195;0,000;0,000;;;;;;
0,961;190,195;0,000;0,000;;;;;;
0,962;190,195;0,000;0,000;;;;;;
0,963;190,283;0,000;0,000;;;;;;
0,964;190,283;0,000;0,000;;;;;;
0,965;190,283;0,000;0,004;;;;;;
0,966;190,283;0,000;0,004;;;;;;
0,967;190,283;0,000;0,000;;;;;;
0,968;190,283;0,000;0,000;;;;;;
0,969;190,283;0,000;0,004;;;;;;
0,97;190,283;0,000;0,004;;;;;;
0,971;190,283;0,000;0,000;;;;;;
0,972;190,283;0,000;0,000;;;;;;
0,973;190,283;0,000;0,000;;;;;;
0,974;190,283;0,000;0,000;;;;;;
0,975;190,283;0,000;-0,004;;;;;;
0,976;190,283;0,000;-0,004;;;;;;
0,977;190,283;0,000;0,004;;;;;;
0,978;190,283;0,000;0,004;;;;;;
0,979;190,195;0,000;0,000;;;;;;
0,98;190,195;0,000;0,000;;;;;;
0,981;190,195;0,000;0,004;;;;;;
0,982;190,195;0,000;0,004;;;;;;
0,983;190,283;0,000;0,004;;;;;;
0,984;190,283;0,000;0,004;;;;;;
0,985;190,283;0,000;0,000;;;;;;
0,986;190,283;0,000;0,000;;;;;;
0,987;190,283;0,000;-0,004;;;;;;
0,988;190,283;0,000;-0,004;;;;;;
0,989;190,283;0,000;-0,004;;;;;;
0,99;190,283;0,000;-0,004;;;;;;
0,991;190,283;0,000;0,004;;;;;;
0,992;190,283;0,000;0,004;;;;;;
0,993;190,283;0,000;0,000;;;;;;
0,994;190,283;0,000;0,000;;;;;;
0,995;190,283;0,000;0,004;;;;;;
0,996;190,283;0,000;0,004;;;;;;
0,997;190,283;0,000;0,000;;;;;;
0,998;190,283;0,000;0,000;;;;;;
0,999;190,195;0,000;-0,008;;;;;;
1;190,195;0,000;-0,008;;;;;;
1,001;190,195;0,000;0,000;;;;;;
1,002;190,195;0,000;0,000;;;;;;
1,003;190,195;0,000;0,000;;;;;;
1,004;190,195;0,000;0,000;;;;;;
1,005;190,195;0,000;-0,004;;;;;;
1,006;190,195;0,000;-0,004;;;;;;
1,007;190,195;0,000;-0,004;;;;;;
1,008;190,195;0,000;-0,004;;;;;;
1,009;190,195;0,000;0,004;;;;;;
1,01;190,195;0,000;0,004;;;;;;
1,011;190,283;0,000;0,000;;;;;;
1,012;190,283;0,000;0,000;;;;;;
1,013;190,195;0,000;0,000;;;;;;
1,014;190,195;0,000;0,000;;;;;;
1,015;190,195;0,000;-0,004;;;;;;
1,016;190,195;0,000;-0,004;;;;;;
1,017;190,283;0,000;-0,004;;;;;;
1,018;190,283;0,000;-0,004;;;;;;
1,019;190,283;0,000;-0,008;;;;;;
1,02;190,283;0,000;-0,008;;;;;;
1,021;190,283;0,000;0,000;;;;;;
1,022;190,283;0,000;0,000;;;;;;
1,023;190,283;0,000;0,000;;;;;;
1,024;190,283;0,000;0,000;;;;;;
1,025;190,283;0,000;0,000;;;;;;
1,026;190,283;0,000;0,000;;;;;;
1,027;190,283;0,000;0,004;;;;;;
1,028;190,283;0,000;0,004;;;;;;
1,029;190,195;0,000;0,000;;;;;;
1,03;190,195;0,000;0,000;;;;;;
1,031;190,283;0,000;0,004;;;;;;
1,032;190,283;0,000;0,004;;;;;;
1,033;190,283;0,000;0,004;;;;;;
1,034;190,283;0,000;0,004;;;;;;
1,035;190,283;0,000;0,004;;;;;;
1,036;190,283;0,000;0,004;;;;;;
1,037;190,283;0,000;0,000;;;;;;
1,038;190,283;0,000;0,000;;;;;;
1,039;190,283;0,000;0,004;;;;;;
1,04;190,283;0,000;0,004;;;;;;
1,041;190,283;0,000;0,004;;;;;;
1,042;190,283;0,000;0,004;;;;;;
1,043;190,195;0,000;0,000;;;;;;
1,044;190,195;0,000;0,000;;;;;;
1,045;190,283;0,000;0,000;;;;;;
1,046;190,283;0,000;0,000;;;;;;
1,047;190,195;0,000;0,000;;;;;;
1,048;190,195;0,000;0,000;;;;;;
1,049;190,283;0,000;0,000;;;;;;
1,05;190,283;0,000;0,000;;;;;;
1,051;190,195;0,000;-0,004;;;;;;
1,052;190,195;0,000;-0,004;;;;;;
1,053;190,195;0,000;0,004;;;;;;
1,054;190,195;0,000;0,004;;;;;;
1,055;190,195;0,000;0,000;;;;;;
1,056;190,195;0,000;0,000;;;;;;
1,057;190,195;0,000;0,000;;;;;;
1,058;190,195;0,000;0,000;;;;;;
1,059;190,195;0,000;-0,004;;;;;;
1,06;190,195;0,000;-0,004;;;;;;
1,061;190,195;0,000;-0,004;;;;;;
1,062;190,195;0,000;-0,004;;;;;;
1,063;190,195;0,000;0,004;;;;;;
1,064;190,195;0,000;0,004;;;;;;
1,065;190,195;0,000;0,000;;;;;;
1,066;190,195;0,000;0,000;;;;;;
1,067;190,283;0,000;0,000;;;;;;
1,068;190,283;0,000;0,000;;;;;;
1,069;190,283;0,000;0,000;;;;;;
1,07;190,283;0,000;0,000;;;;;;
1,071;190,283;0,000;0,004;;;;;;
1,072;190,283;0,000;0,004;;;;;;
1,073;190,283;0,000;0,000;;;;;;
1,074;190,283;0,000;0,000;;;;;;
1,075;190,283;0,000;0,004;;;;;;
1,076;190,283;0,000;0,004;;;;;;
1,077;190,283;0,000;0,000;;;;;;
1,078;190,283;0,000;0,000;;;;;;
1,079;190,195;0,000;-0,004;;;;;;
1,08;190,195;0,000;-0,004;;;;;;
1,081;190,195;0,000;0,004;;;;;;
1,082;190,195;0,000;0,004;;;;;;
1,083;190,195;0,000;0,000;;;;;;
1,084;190,195;0,000;0,000;;;;;;
1,085;190,195;0,000;0,000;;;;;;
1,086;190,195;0,000;0,000;;;;;;
1,087;190,283;0,000;0,000;;;;;;
1,088;190,283;0,000;0,000;;;;;;
1,089;190,195;0,000;-0,004;;;;;;
1,09;190,195;0,000;-0,004;;;;;;
1,091;190,283;0,000;0,000;;;;;;
1,092;190,283;0,000;0,000;;;;;;
1,093;190,283;0,000;0,004;;;;;;
1,094;190,283;0,000;0,004;;;;;;
1,095;190,283;0,000;0,004;;;;;;
1,096;190,283;0,000;0,004;;;;;;
1,097;190,283;0,000;-0,004;;;;;;
1,098;190,283;0,000;-0,004;;;;;;
1,099;190,283;0,000;0,000;;;;;;
1,1;190,283;0,000;0,000;;;;;;
1,101;190,195;0,000;0,000;;;;;;
1,102;190,195;0,000;0,000;;;;;;
1,103;190,195;0,000;0,004;;;;;;
1,104;190,195;0,000;0,004;;;;;;
1,105;190,195;0,000;0,004;;;;;;
1,106;190,195;0,000;0,004;;;;;;
1,107;190,283;0,000;0,000;;;;;;
1,108;190,283;0,000;0,000;;;;;;
1,109;190,195;0,000;0,004;;;;;;
1,11;190,195;0,000;0,004;;;;;;
1,111;190,195;0,000;0,000;;;;;;
1,112;190,195;0,000;0,000;;;;;;
1,113;190,195;0,000;0,004;;;;;;
1,114;190,195;0,000;0,004;;;;;;
1,115;190,195;0,000;0,004;;;;;;
1,116;190,195;0,000;0,004;;;;;;
1,117;190,195;0,000;0,000;;;;;;
1,118;190,195;0,000;0,000;;;;;;
1,119;190,283;0,000;0,004;;;;;;
1,12;190,283;0,000;0,004;;;;;;
1,121;190,283;0,000;0,000;;;;;;
1,122;190,283;0,000;0,000;;;;;;
1,123;190,283;0,000;0,000;;;;;;
1,124;190,283;0,000;0,000;;;;;;
1,125;190,283;0,000;0,000;;;;;;
1,126;190,283;0,000;0,000;;;;;;
1,127;190,283;0,000;0,004;;;;;;
1,128;190,283;0,000;0,004;;;;;;
1,129;190,283;0,000;0,004;;;;;;
1,13;190,283;0,000;0,000;;;;;;
1,131;190,283;0,000;0,000;;;;;;
1,132;190,283;0,000;0,000;;;;;;
1,133;190,195;0,000;0,000;;;;;;
1,134;190,195;0,000;0,000;;;;;;
1,135;190,195;0,000;0,000;;;;;;
1,136;190,195;0,000;0,000;;;;;;
1,137;190,195;0,000;0,000;;;;;;
1,138;190,195;0,000;0,000;;;;;;
1,139;190,283;0,000;0,000;;;;;;
1,14;190,283;0,000;0,000;;;;;;
1,141;190,283;0,000;-0,004;;;;;;
1,142;190,283;0,000;-0,004;;;;;;
1,143;190,283;0,000;0,004;;;;;;
1,144;190,283;0,000;0,004;;;;;;
1,145;190,195;0,000;-0,004;;;;;;
1,146;190,195;0,000;-0,004;;;;;;
1,147;190,283;0,000;0,000;;;;;;
1,148;190,283;0,000;0,000;;;;;;
1,149;190,283;0,000;0,000;;;;;;
1,15;190,283;0,000;0,000;;;;;;
1,151;190,195;0,000;0,000;;;;;;
1,152;190,195;0,000;0,000;;;;;;
1,153;190,195;0,000;-0,004;;;;;;
1,154;190,195;0,000;-0,004;;;;;;
1,155;190,283;0,000;0,000;;;;;;
1,156;190,283;0,000;0,000;;;;;;
1,157;190,195;0,000;0,000;;;;;;
1,158;190,195;0,000;0,000;;;;;;
1,159;190,195;0,000;-0,004;;;;;;
1,16;190,195;0,000;-0,004;;;;;;
1,161;190,195;0,000;0,000;;;;;;
1,162;190,195;0,000;0,000;;;;;;
1,163;190,283;0,000;-0,004;;;;;;
1,164;190,283;0,000;0,000;;;;;;
1,165;190,283;0,000;0,000;;;;;;
1,166;190,283;0,000;0,000;;;;;;
1,167;190,283;0,000;0,000;;;;;;
1,168;190,283;0,000;0,000;;;;;;
1,169;190,283;0,000;-0,004;;;;;;
1,17;190,283;0,000;-0,004;;;;;;
1,171;190,283;0,000;0,000;;;;;;
1,172;190,283;0,000;0,000;;;;;;
1,173;190,283;0,000;0,000;;;;;;
1,174;190,283;0,000;0,000;;;;;;
1,175;190,283;0,000;0,000;;;;;;
1,176;190,283;0,000;0,000;;;;;;
1,177;190,283;0,000;0,008;;;;;;
1,178;190,283;0,000;0,008;;;;;;
1,179;190,283;0,000;0,000;;;;;;
1,18;190,283;0,000;0,004;;;;;;
1,181;190,283;0,000;0,004;;;;;;
1,182;190,283;0,000;0,004;;;;;;
1,183;190,195;0,000;0,000;;;;;;
1,184;190,195;0,000;0,000;;;;;;
1,185;190,283;0,000;0,000;;;;;;
1,186;190,283;0,000;0,000;;;;;;
1,187;190,195;0,000;0,000;;;;;;
1,188;190,195;0,000;0,000;;;;;;
1,189;190,195;0,000;0,000;;;;;;
1,19;190,195;0,000;0,000;;;;;;
1,191;190,283;0,000;0,000;;;;;;
1,192;190,283;0,000;0,000;;;;;;
1,193;190,283;0,000;0,004;;;;;;
1,194;190,283;0,000;0,004;;;;;;
1,195;190,283;0,000;0,000;;;;;;
1,196;190,283;0,000;0,000;;;;;;
1,197;190,283;0,000;0,000;;;;;;
1,198;190,283;0,000;0,008;;;;;;
1,199;190,283;0,000;0,008;;;;;;
1,2;190,283;0,000;0,008;;;;;;
1,201;190,195;0,000;-0,004;;;;;;
1,202;190,195;0,000;0,000;;;;;;
1,203;190,195;0,000;0,000;;;;;;
1,204;190,195;0,000;0,100;;;;;;
1,205;190,195;0,000;0,100;;;;;;
1,206;190,195;0,991;2,776;;;;;;
1,207;190,195;0,991;2,776;;;;;;
1,208;190,195;0,908;2,776;;;;;;
1,209;190,195;0,908;2,852;;;;;;
1,21;190,195;0,872;2,880;;;;;;
1,211;190,195;0,872;2,880;;;;;;
1,212;190,195;0,873;2,880;;;;;;
1,213;190,195;0,873;2,816;;;;;;
1,214;190,195;0,849;2,936;;;;;;
1,215;190,283;0,849;2,936;;;;;;
1,216;190,283;0,753;3,084;;;;;;
1,217;190,283;0,753;3,084;;;;;;
1,218;190,283;0,848;3,084;;;;;;
1,219;190,283;0,848;3,084;;;;;;
1,22;190,283;0,832;3,148;;;;;;
1,221;190,195;0,832;3,148;;;;;;
1,222;190,195;0,793;3,484;;;;;;
1,223;190,195;0,793;3,484;;;;;;
1,224;190,195;0,836;3,296;;;;;;
1,225;190,107;0,836;3,296;;;;;;
1,226;190,107;0,813;3,504;;;;;;
1,227;190,020;0,813;3,504;;;;;;
1,228;190,020;0,784;3,504;;;;;;
1,229;189,844;0,784;3,356;;;;;;
1,23;189,844;0,722;3,540;;;;;;
1,231;189,668;0,722;3,540;;;;;;
1,232;189,668;0,751;3,436;;;;;;
1,233;189,492;0,751;3,436;;;;;;
1,234;189,492;0,708;3,552;;;;;;
1,235;189,316;0,708;3,552;;;;;;
1,236;189,316;0,727;3,552;;;;;;
1,237;189,141;0,727;3,552;;;;;;
1,238;189,141;0,690;3,548;;;;;;
1,239;188,965;0,690;3,548;;;;;;
1,24;188,965;0,622;3,600;;;;;;
1,241;188,789;0,622;3,600;;;;;;
1,242;188,789;0,653;3,708;;;;;;
1,243;188,613;0,653;3,708;;;;;;
1,244;188,613;0,664;3,752;;;;;;
1,245;188,350;0,664;3,752;;;;;;
1,246;188,350;0,646;3,648;;;;;;
1,247;188,086;0,646;3,648;;;;;;
1,248;188,086;0,624;3,684;;;;;;
1,249;187,910;0,624;3,684;;;;;;
1,25;187,910;0,562;3,704;;;;;;
1,251;187,559;0,562;3,704;;;;;;
