timestamp_Angle_DEG;Angle_DEG;Current_A;Voltage_V
1701901059831;1040,625;0,2387237548828125;4,251999855041504
1701901059832;1040,888671875;0,2222442626953125;4,4720001220703125
1701901059833;1041,0643310546875;0,1958770751953125;4,47599983215332
1701901059834;1041,240234375;0,1560516357421875;4,388000011444092
1701901059835;1041,416015625;0,13311767578125;4,368000030517578
1701901059836;1041,591796875;0,1305084228515625;4,315999984741211
1701901059837;1041,7674560546875;0,1269378662109375;3,98799991607666
1701901059838;1041,943359375;0,144287109375;3,5280001163482666
1701901059839;1042,20703125;0,1987152099609375;3,684000015258789
1701901059840;1042,3828125;0,2123565673828125;3,7960000038146973
1701901059841;1042,55859375;0,2523193359375;3,884000301361084
1701901059842;1042,734375;0,2811126708984375;3,883999824523926
1701901059843;1042,91015625;0,2744293212890625;4,099999904632568
1701901059844;1043,0859375;0,2655487060546875;4,579999923706055
1701901059845;1043,349609375;0,1891937255859375;4,48799991607666
1701901059846;1043,525390625;0,1704254150390625;4,435999870300293
1701901059847;1043,701171875;0,151519775390625;4,415999889373779
1701901059848;1043,8768310546875;0,128082275390625;4,3480000495910645
1701901059849;1044,140625;0,124420166015625;4,308000087738037
1701901059850;1044,31640625;0,1249237060546875;4,039999961853027
1701901059851;1044,4921875;0,1600341796875;3,6679999828338623
1701901059852;1044,66796875;0,160675048828125;3,7160000801086426
1701901059853;1044,931640625;0,241973876953125;3,859999895095825
1701901059854;1045,107421875;0,2534637451171875;3,884000062942505
1701901059855;1045,2830810546875;0,2617950439453125;3,859999895095825
1701901059856;1045,546875;0,2904510498046875;3,9760003089904785
1701901059857;1045,72265625;0,2402801513671875;4,392000198364258
1701901059858;1045,8984375;0,210296630859375;4,559999942779541
1701901059859;1046,0740966796875;0,15545654296875;4,380000114440918
1701901059860;1046,25;0,1467132568359375;4,372000217437744
1701901059861;1046,42578125;0,11865234375;4,355999946594238
1701901059862;1046,6015625;0,1226348876953125;4,371999740600586
1701901059863;1046,7772216796875;0,127532958984375;3,9240002632141113
1701901059864;1047,0408935546875;0,157928466796875;3,7760000228881836
1701901059865;1047,12890625;0,1980743408203125;3,8440001010894775
1701901059866;1047,3046875;0,2011871337890625;3,7960000038146973
1701901059867;1047,4803466796875;0,2621612548828125;3,9119999408721924
1701901059868;1047,7440185546875;0,2782745361328125;3,9160001277923584
1701901059869;1047,919921875;0,2660980224609375;3,9159998893737793
1701901059870;1048,0955810546875;0,255523681640625;4,368000030517578
1701901059871;1048,271484375;0,1974334716796875;4,47599983215332
1701901059872;1048,4471435546875;0,1724395751953125;4,4679999351501465
1701901059873;1048,623046875;0,1321563720703125;4,351999759674072
1701901059874;1048,7987060546875;0,13897705078125;4,311999797821045
1701901059875;1048,974609375;0,1242828369140625;3,98799991607666
1701901059876;1049,23828125;0,1526641845703125;4,007999897003174
1701901059877;1049,4140625;0,1563720703125;3,8279998302459717
1701901059878;1049,5897216796875;0,1882781982421875;3,7079999446868896
1701901059879;1049,765625;0,2281036376953125;3,8320000171661377
1701901059880;1049,94140625;0,2282867431640625;3,9159998893737793
1701901059881;1050,1171875;0,2725067138671875;3,863999843597412
1701901059882;1050,2928466796875;0,2842254638671875;4,184000015258789
1701901059883;1050,46875;0,235565185546875;4,323999881744385
1701901059884;1050,64453125;0,21368408203125;4,547999858856201
1701901059885;1050,908203125;0,16790771484375;4,415999889373779
1701901059886;1051,083984375;0,1552734375;4,436000347137451
1701901059887;1051,259765625;0,122589111328125;4,343999862670898
1701901059888;1051,5234375;0,1360931396484375;4,007999897003174
1701901059889;1051,787109375;0,1409454345703125;3,944000005722046
1701901059890;1051,962890625;0,19317626953125;3,944000005722046
1701901059891;1052,138671875;0,1873626708984375;3,744000196456909
1701901059892;1052,4022216796875;0,20947265625;3,7839999198913574
1701901059893;1052,490234375;0,2399139404296875;3,8680002689361572
1701901059894;1052,75390625;0,23345947265625;3,9719998836517334
1701901059895;1052,9296875;0,26898193359375;4,188000202178955
1701901059896;1053,193359375;0,2545623779296875;4,271999835968018
1701901059897;1053,369140625;0,1948699951171875;4,4160003662109375
1701901059898;1053,544921875;0,178985595703125;4,5279998779296875
1701901059899;1053,720703125;0,1544036865234375;4,3919997215271
1701901059900;1053,896484375;0,1469879150390625;4,431999683380127
1701901059901;1054,072265625;0,123687744140625;4,056000232696533
1701901059902;1054,248046875;0,1583404541015625;3,9720001220703125
1701901059903;1054,423828125;0,177703857421875;3,811999797821045
1701901059904;1054,599609375;0,225311279296875;3,811999797821045
1701901059905;1054,775390625;0,2089691162109375;3,795999765396118
1701901059906;1054,951171875;0,2227020263671875;3,8399999141693115
1701901059907;1055,126953125;0,23162841796875;3,8960001468658447
1701901059908;1055,302734375;0,2186737060546875;4,223999977111816
1701901059909;1055,478515625;0,2508087158203125;4,159999847412109
1701901059910;1055,7421875;0,2142333984375;4,359999656677246
1701901059911;1055,9178466796875;0,1739044189453125;4,435999870300293
1701901059912;1056,09375;0,1555023193359375;4,480000019073486
1701901059913;1056,2694091796875;0,14630126953125;4,148000240325928
1701901059914;1056,4453125;0,150421142578125;4,24399995803833
1701901059915;1056,6209716796875;0,14923095703125;4,064000129699707
1701901059916;1056,884765625;0,192352294921875;3,9679999351501465
1701901059917;1057,060546875;0,204437255859375;3,871999979019165
1701901059918;1057,236328125;0,244903564453125;3,884000062942505
1701901059919;1057,4119873046875;0,2297515869140625;3,8320000171661377
1701901059920;1057,6756591796875;0,2437591552734375;3,9720001220703125
1701901059921;1057,8515625;0,2151947021484375;4,131999969482422
1701901059922;1058,0272216796875;0,19683837890625;4,144000053405762
1701901059923;1058,291015625;0,2124481201171875;4,283999919891357
1701901059924;1058,3787841796875;0,172760009765625;4,495999813079834
1701901059925;1058,642578125;0,1578826904296875;4,4079999923706055
1701901059926;1058,90625;0,135955810546875;4,095999717712402
1701901059927;1059,08203125;0,1511077880859375;4,288000106811523
1701901059928;1059,2578125;0,1533966064453125;4,240000247955322
1701901059929;1059,43359375;0,1822357177734375;4,072000026702881
1701901059930;1059,697265625;0,2155609130859375;3,9200000762939453
1701901059931;1059,873046875;0,2215118408203125;3,9119999408721924
1701901059932;1060,13671875;0,2519989013671875;3,884000062942505
1701901059933;1060,3125;0,230072021484375;4,228000164031982
1701901059934;1060,48828125;0,233917236328125;4,140000343322754
1701901059935;1060,6640625;0,2176666259765625;4,144000053405762
1701901059936;1060,83984375;0,186309814453125;4,315999984741211
1701901059937;1061,015625;0,1816864013671875;4,483999729156494
1701901059938;1061,279296875;0,141082763671875;4,447999954223633
1701901059939;1061,455078125;0,146942138671875;4,059999942779541
1701901059940;1061,54296875;0,1516571044921875;4,2079997062683105
1701901059941;1061,71875;0,16864013671875;4,308000087738037
1701901059942;1061,982421875;0,142364501953125;4
1701901059943;1062,158203125;0,213775634765625;3,9079999923706055
1701901059944;1062,3338623046875;0,22210693359375;3,9880001544952393
1701901059945;1062,509765625;0,2284698486328125;4,263999938964844
1701901059946;1062,685546875;0,23822021484375;4,276000022888184
1701901059947;1062,861328125;0,2213287353515625;4,119999885559082
1701901059948;1063,0369873046875;0,234375;4,0920000076293945
1701901059949;1063,212890625;0,17962646484375;4,3520002365112305
1701901059950;1063,4765625;0,17962646484375;4,411999702453613
1701901059951;1063,65234375;0,1665802001953125;4,431999683380127
1701901059952;1063,828125;0,1386566162109375;4,211999893188477
1701901059953;1064,00390625;0,1566925048828125;4,168000221252441
1701901059954;1064,267578125;0,158111572265625;4,156000137329102
1701901059955;1064,4432373046875;0,18365478515625;3,92799973487854
1701901059956;1064,619140625;0,174591064453125;3,884000062942505
1701901059957;1064,794921875;0,2314910888671875;3,9840002059936523
1701901059958;1065,05859375;0,20452880859375;4,228000164031982
1701901059959;1065,234375;0,2114410400390625;4,184000015258789
1701901059960;1065,41015625;0,2027435302734375;4,24399995803833
1701901059961;1065,673828125;0,223388671875;4,223999977111816
1701901059962;1065,8494873046875;0,20452880859375;4,392000198364258
1701901059963;1066,025390625;0,1657562255859375;4,4039998054504395
1701901059964;1066,2010498046875;0,1636962890625;4,1519999504089355
1701901059965;1066,46484375;0,164703369140625;4,208000183105469
1701901059966;1066,6405029296875;0,1655731201171875;4,240000247955322
1701901059967;1066,9041748046875;0,173126220703125;4,223999977111816
1701901059968;1067,080078125;0,171661376953125;4,104000091552734
1701901059969;1067,3436279296875;0,2040252685546875;4
1701901059970;1067,51953125;0,2091064453125;4,160000324249268
1701901059971;1067,6953125;0,23712158203125;4,171999931335449
1701901059972;1067,9588623046875;0,19757080078125;4,211999893188477
1701901059973;1068,134765625;0,207916259765625;4,200000286102295
1701901059974;1068,3104248046875;0,183013916015625;4,252000331878662
1701901059975;1068,486328125;0,1989898681640625;4,3520002365112305
1701901059976;1068,662109375;0,159393310546875;4,492000102996826
1701901059977;1068,837890625;0,1823272705078125;4,099999904632568
1701901059978;1069,013671875;0,1642913818359375;4,2079997062683105
1701901059979;1069,189453125;0,172576904296875;4,176000118255615
1701901059980;1069,365234375;0,17340087890625;4,203999996185303
1701901059981;1069,541015625;0,1620941162109375;4,216000080108643
1701901059982;1069,8046875;0,1915283203125;4,0960001945495605
1701901059983;1069,892578125;0,207550048828125;4,332000255584717
1701901059984;1070,1561279296875;0,2114410400390625;4,171999931335449
1701901059985;1070,33203125;0,2237548828125;4,179999828338623
1701901059986;1070,5078125;0,202606201171875;4,199999809265137
1701901059987;1070,68359375;0,2148284912109375;4,24399995803833
1701901059988;1070,8592529296875;0,1973876953125;4,4079999923706055
1701901059989;1071,03515625;0,18365478515625;4,492000102996826
1701901059990;1071,2109375;0,16387939453125;4,1479997634887695
1701901059991;1071,474609375;0,1842041015625;4,220000267028809
1701901059992;1071,650390625;0,170745849609375;4,168000221252441
1701901059993;1071,826171875;0,1751861572265625;4,2079997062683105
1701901059994;1072,001953125;0,1866302490234375;4,160000324249268
1701901059995;1072,177734375;0,170562744140625;3,9600000381469727
1701901059996;1072,44140625;0,20343017578125;4,24399995803833
1701901059997;1072,6171875;0,1757354736328125;4,251999855041504
1701901059998;1072,79296875;0,2157440185546875;4,208000183105469
1701901059999;1073,056640625;0,1944580078125;4,300000190734863
1701901060000;1073,232421875;0,20343017578125;4,267999649047852
1701901060001;1073,49609375;0,2095184326171875;4,212000370025635
1701901060002;1073,6717529296875;0,1931304931640625;4,36400032043457
1701901060003;1073,935546875;0,184295654296875;4,288000106811523
1701901060004;1074,111328125;0,187591552734375;4,156000137329102
1701901060005;1074,287109375;0,1809539794921875;4,331999778747559
1701901060006;1074,55078125;0,1669464111328125;4,203999996185303
1701901060007;1074,7265625;0,182830810546875;4,25600004196167
1701901060008;1074,990234375;0,1920318603515625;4,128000259399414
1701901060009;1075,1658935546875;0,1896514892578125;4,216000080108643
1701901060010;1075,4295654296875;0,2082366943359375;4,216000080108643
1701901060011;1075,60546875;0,191253662109375;4,223999977111816
1701901060012;1075,8690185546875;0,2147369384765625;4,23199987411499
1701901060013;1076,044921875;0,1881866455078125;4,2920002937316895
1701901060014;1076,220703125;0,2040252685546875;3,992000102996826
1701901060015;1076,4842529296875;0,1768341064453125;4,216000080108643
1701901060016;1076,66015625;0,203704833984375;4,196000099182129
1701901060017;1076,8358154296875;0,17852783203125;4,23199987411499
1701901060018;1077,01171875;0,2049407958984375;4,099999904632568
1701901060019;1077,2752685546875;0,1761932373046875;4,28000020980835
1701901060020;1077,451171875;0,1778411865234375;4,164000034332275
1701901060021;1077,626953125;0,1844329833984375;4,303999900817871
1701901060022;1077,8905029296875;0,196563720703125;4,259999752044678
1701901060023;1078,06640625;0,1919403076171875;4,236000061035156
1701901060024;1078,2420654296875;0,19244384765625;4,360000133514404
1701901060025;1078,41796875;0,2033843994140625;4,247999668121338
1701901060026;1078,59375;0,2091064453125;4,324000358581543
1701901060027;1078,857421875;0,2004547119140625;3,931999683380127
1701901060028;1079,033203125;0,2025146484375;4,263999938964844
1701901060029;1079,208984375;0,194915771484375;4,371999740600586
1701901060030;1079,3846435546875;0,183929443359375;4,400000095367432
1701901060031;1079,560546875;0,1862640380859375;4,168000221252441
1701901060032;1079,736328125;0,182373046875;4,283999919891357
1701901060033;1079,912109375;0,1668548583984375;4,203999996185303
1701901060034;1079,912109375;0,1792144775390625;4,299999713897705
1701901060035;1079,912109375;0,18402099609375;4,199999809265137
1701901060036;1079,912109375;0,2015533447265625;4,171999931335449
1701901060037;1079,912109375;0,1803131103515625;4,212000370025635
1701901060038;1081,1424560546875;0,1754608154296875;4,259999752044678
1701901060039;1081,318359375;0,2003631591796875;4,167999744415283
1701901060040;1081,5819091796875;0,1839752197265625;4,059999942779541
1701901060041;1081,8455810546875;0,208465576171875;4,23199987411499
1701901060042;1082,021484375;0,184844970703125;4,260000228881836
1701901060043;1082,1971435546875;0,20306396484375;4,203999996185303
1701901060044;1082,4609375;0,1822357177734375;4,23199987411499
1701901060045;1082,6365966796875;0,1959686279296875;4,28000020980835
1701901060046;1082,8125;0,1541290283203125;4,28000020980835
1701901060047;1083,076171875;0,1527557373046875;4,291999816894531
1701901060048;1083,2518310546875;0,167449951171875;4,26800012588501
1701901060049;1083,515625;0,1819610595703125;4,251999855041504
1701901060050;1083,6912841796875;0,199493408203125;4,3520002365112305
1701901060051;1083,9549560546875;0,1890106201171875;4,343999862670898
1701901060052;1084,130859375;0,1965179443359375;3,92799973487854
1701901060053;1084,3065185546875;0,21441650390625;3,9719998836517334
1701901060054;1084,482421875;0,2118988037109375;4,184000015258789
1701901060055;1084,6580810546875;0,1962890625;4,324000358581543
1701901060056;1084,921875;0,1892852783203125;4,355999946594238
1701901060057;1085,0096435546875;0,1727142333984375;4,28000020980835
1701901060058;1085,2734375;0,17376708984375;4,192000389099121
1701901060059;1085,4490966796875;0,1544036865234375;4,611999988555908
1701901060060;1085,625;0,13714599609375;4,323999881744385
1701901060061;1085,888671875;0,1605377197265625;4,152000427246094
1701901060062;1086,0643310546875;0,172393798828125;4,171999931335449
1701901060063;1086,240234375;0,1957855224609375;4,184000015258789
1701901060064;1086,4158935546875;0,163604736328125;4,263999938964844
1701901060065;1086,591796875;0,200775146484375;4,047999858856201
1701901060066;1086,7674560546875;0,185302734375;3,9880001544952393
1701901060067;1087,03125;0,2004547119140625;4,184000015258789
1701901060068;1087,294921875;0,1970672607421875;4,315999984741211
1701901060069;1087,4705810546875;0,1760101318359375;4,279999732971191
1701901060070;1087,5584716796875;0,1918487548828125;4,287999629974365
1701901060071;1087,8221435546875;0,165069580078125;4,5279998779296875
1701901060072;1088,0859375;0,16387939453125;4,460000038146973
1701901060073;1088,1737060546875;0,121673583984375;4,335999965667725
1701901060074;1088,4375;0,1461639404296875;4,139999866485596
1701901060075;1088,701171875;0,1531219482421875;4,236000061035156
1701901060076;1088,876953125;0,182281494140625;4,208000183105469
1701901060077;1089,052734375;0,182098388671875;4,104000091552734
1701901060078;1089,3162841796875;0,196746826171875;4,01200008392334
1701901060079;1089,4921875;0,2196807861328125;4,111999988555908
1701901060080;1089,6678466796875;0,1950531005859375;4,067999839782715
1701901060081;1089,931640625;0,196380615234375;4,236000061035156
1701901060082;1090,1072998046875;0,1937713623046875;4,312000274658203
1701901060083;1090,3709716796875;0,18365478515625;4,604000091552734
1701901060084;1090,546875;0,15472412109375;4,559999942779541
1701901060085;1090,7225341796875;0,144927978515625;4,460000038146973
1701901060086;1090,986328125;0,1226806640625;4,388000011444092
1701901060087;1091,25;0,13018798828125;4,208000183105469
1701901060088;1091,4256591796875;0,158203125;4,247999668121338
1701901060089;1091,6015625;0,1680450439453125;4,188000202178955
1701901060090;1091,8651123046875;0,1903839111328125;3,884000301361084
1701901060091;1091,953125;0,1857147216796875;4,004000186920166
1701901060092;1092,2166748046875;0,231536865234375;4,0320000648498535
1701901060093;1092,392578125;0,1874542236328125;4,208000183105469
1701901060094;1092,5682373046875;0,1860809326171875;4,388000011444092
1701901060095;1092,744140625;0,155364990234375;4,384000301361084
1701901060096;1093,0078125;0,16552734375;4,624000072479248
1701901060097;1093,1834716796875;0,141632080078125;4,48799991607666
1701901060098;1093,359375;0,13037109375;4,432000160217285
1701901060099;1093,6229248046875;0,1316986083984375;4,340000152587891
1701901060100;1093,7109375;0,132568359375;4,208000183105469
1701901060101;1093,9744873046875;0,1525726318359375;4,116000175476074
1701901060102;1094,150390625;0,159027099609375;4,148000240325928
1701901060103;1094,4140625;0,185577392578125;4,039999961853027
1701901060104;1094,5897216796875;0,170928955078125;4,0320000648498535
1701901060105;1094,765625;0,2313995361328125;4,072000026702881
1701901060106;1095,0291748046875;0,1950531005859375;4,208000183105469
1701901060107;1095,205078125;0,1869964599609375;4,311999797821045
1701901060108;1095,3807373046875;0,1782073974609375;4,327999591827393
1701901060109;1095,6444091796875;0,169281005859375;4,551999568939209
1701901060110;1095,8203125;0,144744873046875;4,480000019073486
1701901060111;1095,9959716796875;0,1247406005859375;4,491999626159668
1701901060112;1096,259765625;0,130279541015625;4,4120001792907715
1701901060113;1096,4354248046875;0,1187896728515625;4,291999816894531
1701901060114;1096,611328125;0,1466217041015625;4,139999866485596
1701901060115;1096,875;0,1652069091796875;3,948000192642212
1701901060116;1097,0506591796875;0,2086944580078125;4,020000457763672
1701901060117;1097,2265625;0,21826171875;4,124000072479248
1701901060118;1097,4901123046875;0,218994140625;4,01200008392334
1701901060119;1097,666015625;0,227325439453125;4,188000202178955
1701901060120;1097,9296875;0,1856231689453125;4,319999694824219
1701901060121;1098,1932373046875;0,1876373291015625;4,676000118255615
1701901060122;1098,369140625;0,152618408203125;4,519999980926514
1701901060123;1098,6328125;0,140533447265625;4,559999942779541
1701901060124;1098,80859375;0,1185150146484375;4,52400016784668
1701901060125;1098,984375;0,1276702880859375;4,444000244140625
1701901060126;1099,2479248046875;0,1183319091796875;4,372000217437744
1701901060127;1099,423828125;0,1357269287109375;3,932000160217285
1701901060128;1099,6875;0,1773834228515625;3,947999954223633
1701901060129;1099,86328125;0,2014617919921875;3,995999813079834
1701901060130;1100,0389404296875;0,2160186767578125;3,9599997997283936
1701901060131;1100,21484375;0,1995391845703125;3,983999729156494
1701901060132;1100,3905029296875;0,2267303466796875;4,223999977111816
1701901060133;1100,6541748046875;0,1776123046875;4,355999946594238
1701901060134;1100,830078125;0,1649322509765625;4,628000259399414
1701901060135;1101,0057373046875;0,1242828369140625;4,492000102996826
1701901060136;1101,181640625;0,130462646484375;4,440000057220459
1701901060137;1101,3572998046875;0,1056060791015625;4,440000057220459
1701901060138;1101,533203125;0,123321533203125;4,236000061035156
1701901060139;1101,7967529296875;0,1391143798828125;4,039999961853027
1701901060140;1102,0604248046875;0,1443328857421875;3,8519999980926514
1701901060141;1102,236328125;0,167266845703125;3,8879997730255127
1701901060142;1102,4119873046875;0,185211181640625;3,9560000896453857
1701901060143;1102,587890625;0,204620361328125;4,072000026702881
1701901060144;1102,7635498046875;0,2073211669921875;4,039999961853027
1701901060145;1103,02734375;0,2297515869140625;4,28000020980835
1701901060146;1103,2030029296875;0,185028076171875;4,491999626159668
1701901060147;1103,4666748046875;0,1687774658203125;4,579999923706055
1701901060148;1103,642578125;0,144744873046875;4,519999980926514
1701901060149;1103,8182373046875;0,1379241943359375;4,439999580383301
1701901060150;1104,08203125;0,1096343994140625;4,5
1701901060151;1104,345703125;0,1186981201171875;4,223999977111816
1701901060152;1104,6092529296875;0,1212615966796875;3,815999984741211
1701901060153;1104,78515625;0,1630096435546875;3,944000005722046
1701901060154;1105,048828125;0,1844329833984375;3,9720001220703125
1701901060155;1105,3123779296875;0,19573974609375;4,072000026702881
1701901060156;1105,48828125;0,2263641357421875;4,039999961853027
1701901060157;1105,751953125;0,231353759765625;4,127999782562256
1701901060158;1106,0155029296875;0,2312164306640625;4,131999969482422
1701901060159;1106,103515625;0,2136383056640625;4,607999801635742
1701901060160;1106,3670654296875;0,1571502685546875;4,575999736785889
1701901060161;1106,54296875;0,1456146240234375;4,576000213623047
1701901060162;1106,7186279296875;0,127349853515625;4,4639997482299805
1701901060163;1106,89453125;0,1205291748046875;4,539999961853027
1701901060164;1107,0701904296875;0,107940673828125;4,228000164031982
1701901060165;1107,24609375;0,135406494140625;3,9640002250671387
1701901060166;1107,4217529296875;0,1543121337890625;3,93999981880188
1701901060167;1107,6854248046875;0,1998138427734375;3,9880001544952393
1701901060168;1107,861328125;0,204071044921875;4
1701901060169;1108,037109375;0,2408294677734375;3,9519999027252197
1701901060170;1108,30078125;0,2297515869140625;4,01200008392334
1701901060171;1108,4764404296875;0,210205078125;4,068000316619873
1701901060172;1108,65234375;0,1855316162109375;4,543999671936035
1701901060173;1108,916015625;0,1531219482421875;4,564000129699707
1701901060174;1109,091796875;0,13238525390625;4,5279998779296875
1701901060175;1109,2674560546875;0,1067962646484375;4,460000038146973
1701901060176;1109,443359375;0,1131134033203125;4,444000244140625
1701901060177;1109,619140625;0,0970916748046875;3,996000051498413
1701901060178;1109,794921875;0,1346282958984375;3,8919999599456787
1701901060179;1110,05859375;0,1606292724609375;3,888000011444092
1701901060180;1110,2342529296875;0,1950531005859375;3,9600000381469727
1701901060181;1110,41015625;0,1842041015625;3,9759998321533203
1701901060182;1110,5858154296875;0,224395751953125;4,072000026702881
1701901060183;1110,849609375;0,18621826171875;4,263999938964844
1701901060184;1111,0252685546875;0,1893310546875;4,308000087738037
1701901060185;1111,2889404296875;0,173583984375;4,443999767303467
1701901060186;1111,552734375;0,13604736328125;4,584000110626221
1701901060187;1111,7283935546875;0,130462646484375;4,484000205993652
1701901060188;1111,9920654296875;0,11480712890625;4,484000205993652
1701901060189;1112,16796875;0,1171875;4,4079999923706055
1701901060190;1112,4315185546875;0,087982177734375;4,0879998207092285
1701901060191;1112,607421875;0,13787841796875;3,9639999866485596
1701901060192;1112,87109375;0,14886474609375;3,919999837875366
1701901060193;1113,0467529296875;0,189697265625;3,9640002250671387
1701901060194;1113,310546875;0,1915283203125;4,059999942779541
1701901060195;1113,57421875;0,2272796630859375;4,044000148773193
1701901060196;1113,7498779296875;0,21533203125;4,360000133514404
1701901060197;1113,92578125;0,2060394287109375;4,25600004196167
1701901060198;1114,1893310546875;0,16644287109375;4,328000068664551
1701901060199;1114,365234375;0,1545867919921875;4,580000400543213
1701901060200;1114,5408935546875;0,120941162109375;4,503999710083008
1701901060201;1114,8045654296875;0,116455078125;4,52400016784668
1701901060202;1114,98046875;0,1119232177734375;4,276000022888184
1701901060203;1115,1561279296875;0,1082611083984375;4,23199987411499
1701901060204;1115,33203125;0,142822265625;4,124000072479248
1701901060205;1115,5955810546875;0,171844482421875;3,992000102996826
1701901060206;1115,771484375;0,18328857421875;3,983999729156494
1701901060207;1115,9471435546875;0,217987060546875;4,047999858856201
1701901060208;1116,2108154296875;0,222564697265625;4,124000072479248
1701901060209;1116,38671875;0,234466552734375;4,248000144958496
1701901060210;1116,5623779296875;0,1764678955078125;4,26800012588501
1701901060211;1116,73828125;0,167816162109375;4,555999755859375
1701901060212;1116,9139404296875;0,1333465576171875;4,555999755859375
1701901060213;1117,177734375;0,126800537109375;4,519999980926514
1701901060214;1117,3533935546875;0,1083984375;4,539999961853027
1701901060215;1117,529296875;0,0948028564453125;4,136000156402588
1701901060216;1117,79296875;0,118011474609375;4,300000190734863
1701901060217;1117,96875;0,1244659423828125;4,0839996337890625
1701901060218;1118,14453125;0,17669677734375;3,8239998817443848
1701901060219;1118,3203125;0,180267333984375;3,888000249862671
1701901060220;1118,583984375;0,21734619140625;3,936000108718872
1701901060221;1118,84765625;0,200775146484375;4,251999855041504
1701901060222;1119,0234375;0,211578369140625;4,208000183105469
1701901060223;1119,1990966796875;0,1548614501953125;4,259999752044678
1701901060224;1119,375;0,1559600830078125;4,471999645233154
1701901060225;1119,638671875;0,1085357666015625;4,544000148773193
1701901060226;1119,9022216796875;0,107391357421875;4,544000148773193
1701901060227;1120,078125;0,101531982421875;4,464000225067139
1701901060228;1120,341796875;0,1180572509765625;4,236000061035156
1701901060229;1120,5174560546875;0,1203460693359375;4,236000061035156
1701901060230;1120,78125;0,1239166259765625;4,13599967956543
1701901060231;1120,9569091796875;0,1720733642578125;3,9120001792907715
1701901060232;1121,2205810546875;0,16680908203125;3,9240000247955322
1701901060233;1121,396484375;0,20159912109375;3,9760000705718994
1701901060234;1121,6600341796875;0,177703857421875;4,26800012588501
1701901060235;1121,8359375;0,206817626953125;4,144000053405762
1701901060236;1122,0115966796875;0,1663970947265625;4,300000190734863
1701901060237;1122,2752685546875;0,168182373046875;4,400000095367432
1701901060238;1122,451171875;0,1349945068359375;4,552000045776367
1701901060239;1122,7147216796875;0,113525390625;4,176000118255615
1701901060240;1122,890625;0,101715087890625;4,191999912261963
1701901060241;1123,0662841796875;0,1241455078125;4,239999771118164
1701901060242;1123,3299560546875;0,1154022216796875;4,396000385284424
1701901060243;1123,505859375;0,1154022216796875;4,21999979019165
1701901060244;1123,6815185546875;0,176971435546875;4,0360002517700195
1701901060245;1123,857421875;0,1836090087890625;3,9800002574920654
1701901060246;1124,1209716796875;0,1972503662109375;4,232000350952148
1701901060247;1124,296875;0,20562744140625;4,24399995803833
1701901060248;1124,4725341796875;0,1984405517578125;4
1701901060249;1124,6484375;0,200042724609375;4,28000020980835
1701901060250;1124,912109375;0,147216796875;4,355999946594238
1701901060251;1125,0877685546875;0,1371917724609375;4,584000110626221
1701901060252;1125,3515625;0,1118316650390625;4,276000022888184
1701901060253;1125,5272216796875;0,1132965087890625;4,372000217437744
1701901060254;1125,703125;0,141998291015625;4,296000003814697
1701901060255;1125,966796875;0,141998291015625;4,315999984741211
1701901060256;1126,1424560546875;0,15362548828125;4,308000087738037
1701901060257;1126,40625;0,15362548828125;3,944000005722046
1701901060258;1126,5819091796875;0,1881866455078125;3,7960000038146973
1701901060259;1126,8455810546875;0,1881866455078125;4,1519999504089355
1701901060260;1127,021484375;0,2010040283203125;4,131999969482422
1701901060261;1127,1971435546875;0,1798553466796875;4,072000026702881
1701901060262;1127,4609375;0,186309814453125;4,252000331878662
1701901060263;1127,6365966796875;0,1376953125;4,288000106811523
1701901060264;1127,900390625;0,131011962890625;4,404000282287598
1701901060265;1128,076171875;0,098968505859375;4,247999668121338
1701901060266;1128,3397216796875;0,1167755126953125;4,320000171661377
1701901060267;1128,515625;0,1235504150390625;4,263999938964844
1701901060268;1128,6912841796875;0,1414031982421875;4,0360002517700195
1701901060269;1128,955078125;0,1473541259765625;3,9799997806549072
1701901060270;1129,1307373046875;0,1942291259765625;3,98799991607666
1701901060271;1129,3944091796875;0,1942291259765625;3,9600000381469727
1701901060272;1129,5703125;0,170013427734375;4,167999744415283
1701901060273;1129,7459716796875;0,181640625;4,0920000076293945
1701901060274;1130,009765625;0,1562347412109375;4,1080002784729
1701901060275;1130,2734375;0,1827392578125;4,119999885559082
1701901060276;1130,4490966796875;0,1373291015625;4,308000087738037
1701901060277;1130,625;0,142364501953125;4,144000053405762
1701901060278;1130,8006591796875;0,1295013427734375;4,263999938964844
1701901060279;1131,064453125;0,130828857421875;4,331999778747559
1701901060280;1131,2401123046875;0,1208953857421875;4,323999881744385
1701901060281;1131,416015625;0,140716552734375;4,251999855041504
1701901060282;1131,6796875;0,1318817138671875;4,203999996185303
1701901060283;1131,8553466796875;0,1882781982421875;3,8239998817443848
1701901060284;1132,03125;0,17413330078125;4,239999771118164
1701901060285;1132,2069091796875;0,1833343505859375;4,203999996185303
1701901060286;1132,470703125;0,19134521484375;4,104000091552734
1701901060287;1132,6463623046875;0,18145751953125;4,0879998207092285
1701901060288;1132,9100341796875;0,1652984619140625;3,9799997806549072
1701901060289;1133,0859375;0,1652984619140625;4,248000144958496
1701901060290;1133,2615966796875;0,1313323974609375;4,187999725341797
1701901060291;1133,4375;0,130096435546875;4,359999656677246
1701901060292;1133,7010498046875;0,1309661865234375;4,368000030517578
